STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/2010,,66,46
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/2010,,63,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/4/2010,,76,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/5/2010,,73,53
USW00014732,"LAGUARDIA AIRPORT, NY US",4/6/2010,,77,53
USW00014732,"LAGUARDIA AIRPORT, NY US",4/7/2010,,91,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/8/2010,,78,58
USW00014732,"LAGUARDIA AIRPORT, NY US",4/9/2010,,66,46
USW00014732,"LAGUARDIA AIRPORT, NY US",4/10/2010,,63,44
USW00014732,"LAGUARDIA AIRPORT, NY US",4/11/2010,,76,55
USW00014732,"LAGUARDIA AIRPORT, NY US",4/12/2010,,66,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/13/2010,,57,50
USW00014732,"LAGUARDIA AIRPORT, NY US",4/14/2010,,67,48
USW00014732,"LAGUARDIA AIRPORT, NY US",4/15/2010,,71,52
USW00014732,"LAGUARDIA AIRPORT, NY US",4/16/2010,,56,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/17/2010,,54,46
USW00014732,"LAGUARDIA AIRPORT, NY US",4/18/2010,,56,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/19/2010,,61,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/20/2010,,69,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/21/2010,,69,55
USW00014732,"LAGUARDIA AIRPORT, NY US",4/22/2010,,72,53
USW00014732,"LAGUARDIA AIRPORT, NY US",4/23/2010,,67,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/24/2010,,68,51
USW00014732,"LAGUARDIA AIRPORT, NY US",4/25/2010,,55,47
USW00014732,"LAGUARDIA AIRPORT, NY US",4/26/2010,,54,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/27/2010,,58,43
USW00014732,"LAGUARDIA AIRPORT, NY US",4/28/2010,,57,42
USW00014732,"LAGUARDIA AIRPORT, NY US",4/29/2010,,70,49
USW00014732,"LAGUARDIA AIRPORT, NY US",4/30/2010,,78,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/1/2010,,83,60
USW00014732,"LAGUARDIA AIRPORT, NY US",5/2/2010,,90,65
USW00014732,"LAGUARDIA AIRPORT, NY US",5/3/2010,,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",5/4/2010,,82,63
USW00014732,"LAGUARDIA AIRPORT, NY US",5/5/2010,,80,59
USW00014732,"LAGUARDIA AIRPORT, NY US",5/6/2010,,80,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/7/2010,,73,54
USW00014732,"LAGUARDIA AIRPORT, NY US",5/8/2010,,78,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/9/2010,,54,46
USW00014732,"LAGUARDIA AIRPORT, NY US",5/10/2010,,60,43
USW00014732,"LAGUARDIA AIRPORT, NY US",5/11/2010,,58,48
USW00014732,"LAGUARDIA AIRPORT, NY US",5/12/2010,,50,46
USW00014732,"LAGUARDIA AIRPORT, NY US",5/13/2010,,70,47
USW00014732,"LAGUARDIA AIRPORT, NY US",5/14/2010,,82,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/15/2010,,73,61
USW00014732,"LAGUARDIA AIRPORT, NY US",5/16/2010,,72,55
USW00014732,"LAGUARDIA AIRPORT, NY US",5/17/2010,,75,56
USW00014732,"LAGUARDIA AIRPORT, NY US",5/18/2010,,64,51
USW00014732,"LAGUARDIA AIRPORT, NY US",5/19/2010,,65,52
USW00014732,"LAGUARDIA AIRPORT, NY US",5/20/2010,,83,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/21/2010,,85,60
USW00014732,"LAGUARDIA AIRPORT, NY US",5/22/2010,,74,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/23/2010,,67,57
USW00014732,"LAGUARDIA AIRPORT, NY US",5/24/2010,,74,58
USW00014732,"LAGUARDIA AIRPORT, NY US",5/25/2010,,81,61
USW00014732,"LAGUARDIA AIRPORT, NY US",5/26/2010,,94,67
USW00014732,"LAGUARDIA AIRPORT, NY US",5/27/2010,,82,59
USW00014732,"LAGUARDIA AIRPORT, NY US",5/28/2010,,73,59
USW00014732,"LAGUARDIA AIRPORT, NY US",5/29/2010,,77,63
USW00014732,"LAGUARDIA AIRPORT, NY US",5/30/2010,,85,67
USW00014732,"LAGUARDIA AIRPORT, NY US",5/31/2010,,85,70
USW00014732,"LAGUARDIA AIRPORT, NY US",6/1/2010,,88,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/2/2010,,87,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/3/2010,,90,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/4/2010,,90,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/5/2010,,90,78
USW00014732,"LAGUARDIA AIRPORT, NY US",6/6/2010,,93,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/7/2010,,76,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/8/2010,,73,61
USW00014732,"LAGUARDIA AIRPORT, NY US",6/9/2010,,71,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/10/2010,,76,59
USW00014732,"LAGUARDIA AIRPORT, NY US",6/11/2010,,72,62
USW00014732,"LAGUARDIA AIRPORT, NY US",6/12/2010,,80,63
USW00014732,"LAGUARDIA AIRPORT, NY US",6/13/2010,,75,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/14/2010,,80,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/15/2010,,80,66
USW00014732,"LAGUARDIA AIRPORT, NY US",6/16/2010,,75,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/17/2010,,75,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/18/2010,,87,65
USW00014732,"LAGUARDIA AIRPORT, NY US",6/19/2010,,80,67
USW00014732,"LAGUARDIA AIRPORT, NY US",6/20/2010,,92,73
USW00014732,"LAGUARDIA AIRPORT, NY US",6/21/2010,,88,73
USW00014732,"LAGUARDIA AIRPORT, NY US",6/22/2010,,82,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/23/2010,,92,73
USW00014732,"LAGUARDIA AIRPORT, NY US",6/24/2010,,95,76
USW00014732,"LAGUARDIA AIRPORT, NY US",6/25/2010,,91,72
USW00014732,"LAGUARDIA AIRPORT, NY US",6/26/2010,,91,74
USW00014732,"LAGUARDIA AIRPORT, NY US",6/27/2010,,94,72
USW00014732,"LAGUARDIA AIRPORT, NY US",6/28/2010,,96,77
USW00014732,"LAGUARDIA AIRPORT, NY US",6/29/2010,,90,71
USW00014732,"LAGUARDIA AIRPORT, NY US",6/30/2010,,80,64
USW00014732,"LAGUARDIA AIRPORT, NY US",7/1/2010,,77,64
USW00014732,"LAGUARDIA AIRPORT, NY US",7/2/2010,,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",7/3/2010,,90,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/4/2010,,98,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/5/2010,,99,78
USW00014732,"LAGUARDIA AIRPORT, NY US",7/6/2010,,103,80
USW00014732,"LAGUARDIA AIRPORT, NY US",7/7/2010,,101,80
USW00014732,"LAGUARDIA AIRPORT, NY US",7/8/2010,,89,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/9/2010,,90,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/10/2010,,85,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/11/2010,,93,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/12/2010,,94,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/13/2010,,86,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/14/2010,,81,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/15/2010,,86,73
USW00014732,"LAGUARDIA AIRPORT, NY US",7/16/2010,,95,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/17/2010,,94,78
USW00014732,"LAGUARDIA AIRPORT, NY US",7/18/2010,,94,82
USW00014732,"LAGUARDIA AIRPORT, NY US",7/19/2010,,94,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/20/2010,,89,77
USW00014732,"LAGUARDIA AIRPORT, NY US",7/21/2010,,94,79
USW00014732,"LAGUARDIA AIRPORT, NY US",7/22/2010,,88,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/23/2010,,91,75
USW00014732,"LAGUARDIA AIRPORT, NY US",7/24/2010,,98,84
USW00014732,"LAGUARDIA AIRPORT, NY US",7/25/2010,,93,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/26/2010,,87,71
USW00014732,"LAGUARDIA AIRPORT, NY US",7/27/2010,,92,74
USW00014732,"LAGUARDIA AIRPORT, NY US",7/28/2010,,91,78
USW00014732,"LAGUARDIA AIRPORT, NY US",7/29/2010,,89,76
USW00014732,"LAGUARDIA AIRPORT, NY US",7/30/2010,,84,70
USW00014732,"LAGUARDIA AIRPORT, NY US",7/31/2010,,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/1/2010,,80,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/2/2010,,84,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/3/2010,,86,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/4/2010,,91,77
USW00014732,"LAGUARDIA AIRPORT, NY US",8/5/2010,,93,81
USW00014732,"LAGUARDIA AIRPORT, NY US",8/6/2010,,87,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/7/2010,,86,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/8/2010,,88,75
USW00014732,"LAGUARDIA AIRPORT, NY US",8/9/2010,,92,76
USW00014732,"LAGUARDIA AIRPORT, NY US",8/10/2010,,93,78
USW00014732,"LAGUARDIA AIRPORT, NY US",8/11/2010,,92,77
USW00014732,"LAGUARDIA AIRPORT, NY US",8/12/2010,,79,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/13/2010,,82,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/14/2010,,80,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/15/2010,,79,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/16/2010,,85,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/17/2010,,92,77
USW00014732,"LAGUARDIA AIRPORT, NY US",8/18/2010,,86,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/19/2010,,91,72
USW00014732,"LAGUARDIA AIRPORT, NY US",8/20/2010,,90,74
USW00014732,"LAGUARDIA AIRPORT, NY US",8/21/2010,,81,68
USW00014732,"LAGUARDIA AIRPORT, NY US",8/22/2010,,84,70
USW00014732,"LAGUARDIA AIRPORT, NY US",8/23/2010,,73,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/24/2010,,73,65
USW00014732,"LAGUARDIA AIRPORT, NY US",8/25/2010,,71,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/26/2010,,83,69
USW00014732,"LAGUARDIA AIRPORT, NY US",8/27/2010,,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",8/28/2010,,83,67
USW00014732,"LAGUARDIA AIRPORT, NY US",8/29/2010,,95,71
USW00014732,"LAGUARDIA AIRPORT, NY US",8/30/2010,,91,75
USW00014732,"LAGUARDIA AIRPORT, NY US",8/31/2010,,95,79
USW00014732,"LAGUARDIA AIRPORT, NY US",9/1/2010,,96,78
USW00014732,"LAGUARDIA AIRPORT, NY US",9/2/2010,,93,81
USW00014732,"LAGUARDIA AIRPORT, NY US",9/3/2010,,83,77
USW00014732,"LAGUARDIA AIRPORT, NY US",9/4/2010,,81,66
USW00014732,"LAGUARDIA AIRPORT, NY US",9/5/2010,,77,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/6/2010,,79,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/7/2010,,87,70
USW00014732,"LAGUARDIA AIRPORT, NY US",9/8/2010,,90,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/9/2010,,72,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/10/2010,,72,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/11/2010,,78,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/12/2010,,69,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/13/2010,,76,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/14/2010,,76,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/15/2010,,72,61
USW00014732,"LAGUARDIA AIRPORT, NY US",9/16/2010,,75,60
USW00014732,"LAGUARDIA AIRPORT, NY US",9/17/2010,,72,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/18/2010,,72,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/19/2010,,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/20/2010,,73,62
USW00014732,"LAGUARDIA AIRPORT, NY US",9/21/2010,,73,59
USW00014732,"LAGUARDIA AIRPORT, NY US",9/22/2010,,87,65
USW00014732,"LAGUARDIA AIRPORT, NY US",9/23/2010,,80,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/24/2010,,86,69
USW00014732,"LAGUARDIA AIRPORT, NY US",9/25/2010,,90,68
USW00014732,"LAGUARDIA AIRPORT, NY US",9/26/2010,,72,64
USW00014732,"LAGUARDIA AIRPORT, NY US",9/27/2010,,77,63
USW00014732,"LAGUARDIA AIRPORT, NY US",9/28/2010,,76,72
USW00014732,"LAGUARDIA AIRPORT, NY US",9/29/2010,,80,67
USW00014732,"LAGUARDIA AIRPORT, NY US",9/30/2010,,78,70
USW00014732,"LAGUARDIA AIRPORT, NY US",10/1/2010,,76,59
USW00014732,"LAGUARDIA AIRPORT, NY US",10/2/2010,,67,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/3/2010,,64,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/4/2010,,58,54
USW00014732,"LAGUARDIA AIRPORT, NY US",10/5/2010,,64,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/6/2010,,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/7/2010,,72,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/8/2010,,76,58
USW00014732,"LAGUARDIA AIRPORT, NY US",10/9/2010,,73,57
USW00014732,"LAGUARDIA AIRPORT, NY US",10/10/2010,,72,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/11/2010,,77,62
USW00014732,"LAGUARDIA AIRPORT, NY US",10/12/2010,,70,56
USW00014732,"LAGUARDIA AIRPORT, NY US",10/13/2010,,66,50
USW00014732,"LAGUARDIA AIRPORT, NY US",10/14/2010,,65,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/15/2010,,59,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/16/2010,,61,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/17/2010,,71,52
USW00014732,"LAGUARDIA AIRPORT, NY US",10/18/2010,,61,53
USW00014732,"LAGUARDIA AIRPORT, NY US",10/19/2010,,62,50
USW00014732,"LAGUARDIA AIRPORT, NY US",10/20/2010,,61,51
USW00014732,"LAGUARDIA AIRPORT, NY US",10/21/2010,,63,50
USW00014732,"LAGUARDIA AIRPORT, NY US",10/22/2010,,54,48
USW00014732,"LAGUARDIA AIRPORT, NY US",10/23/2010,,66,49
USW00014732,"LAGUARDIA AIRPORT, NY US",10/24/2010,,67,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/25/2010,,74,55
USW00014732,"LAGUARDIA AIRPORT, NY US",10/26/2010,,73,65
USW00014732,"LAGUARDIA AIRPORT, NY US",10/27/2010,,75,66
USW00014732,"LAGUARDIA AIRPORT, NY US",10/28/2010,,76,58
USW00014732,"LAGUARDIA AIRPORT, NY US",10/29/2010,,59,49
USW00014732,"LAGUARDIA AIRPORT, NY US",10/30/2010,,58,45
USW00014732,"LAGUARDIA AIRPORT, NY US",10/31/2010,,58,44
USW00014732,"LAGUARDIA AIRPORT, NY US",11/1/2010,,50,39
USW00014732,"LAGUARDIA AIRPORT, NY US",11/2/2010,,52,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/3/2010,,54,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/4/2010,,52,48
USW00014732,"LAGUARDIA AIRPORT, NY US",11/5/2010,,53,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/6/2010,,51,44
USW00014732,"LAGUARDIA AIRPORT, NY US",11/7/2010,,52,39
USW00014732,"LAGUARDIA AIRPORT, NY US",11/8/2010,,46,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/9/2010,,54,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/10/2010,,58,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/11/2010,,58,42
USW00014732,"LAGUARDIA AIRPORT, NY US",11/12/2010,,65,45
USW00014732,"LAGUARDIA AIRPORT, NY US",11/13/2010,,66,48
USW00014732,"LAGUARDIA AIRPORT, NY US",11/14/2010,,57,46
USW00014732,"LAGUARDIA AIRPORT, NY US",11/15/2010,,57,51
USW00014732,"LAGUARDIA AIRPORT, NY US",11/16/2010,,61,52
USW00014732,"LAGUARDIA AIRPORT, NY US",11/17/2010,,62,53
USW00014732,"LAGUARDIA AIRPORT, NY US",11/18/2010,,56,47
USW00014732,"LAGUARDIA AIRPORT, NY US",11/19/2010,,49,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/20/2010,,56,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/21/2010,,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",11/22/2010,,67,45
USW00014732,"LAGUARDIA AIRPORT, NY US",11/23/2010,,63,52
USW00014732,"LAGUARDIA AIRPORT, NY US",11/24/2010,,52,43
USW00014732,"LAGUARDIA AIRPORT, NY US",11/25/2010,,46,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/26/2010,,54,41
USW00014732,"LAGUARDIA AIRPORT, NY US",11/27/2010,,44,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/28/2010,,49,37
USW00014732,"LAGUARDIA AIRPORT, NY US",11/29/2010,,51,39
USW00014732,"LAGUARDIA AIRPORT, NY US",11/30/2010,,59,45
USW00014732,"LAGUARDIA AIRPORT, NY US",12/1/2010,,63,42
USW00014732,"LAGUARDIA AIRPORT, NY US",12/2/2010,,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/3/2010,,42,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/4/2010,,41,35
USW00014732,"LAGUARDIA AIRPORT, NY US",12/5/2010,,37,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/6/2010,,36,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/7/2010,,38,33
USW00014732,"LAGUARDIA AIRPORT, NY US",12/8/2010,,36,30
USW00014732,"LAGUARDIA AIRPORT, NY US",12/9/2010,,32,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/10/2010,,40,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/11/2010,,48,36
USW00014732,"LAGUARDIA AIRPORT, NY US",12/12/2010,,59,41
USW00014732,"LAGUARDIA AIRPORT, NY US",12/13/2010,,52,23
USW00014732,"LAGUARDIA AIRPORT, NY US",12/14/2010,,25,20
USW00014732,"LAGUARDIA AIRPORT, NY US",12/15/2010,,29,22
USW00014732,"LAGUARDIA AIRPORT, NY US",12/16/2010,,32,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/17/2010,,39,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/18/2010,,38,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/19/2010,,38,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/20/2010,,39,29
USW00014732,"LAGUARDIA AIRPORT, NY US",12/21/2010,,41,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/22/2010,,40,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/23/2010,,37,32
USW00014732,"LAGUARDIA AIRPORT, NY US",12/24/2010,,42,31
USW00014732,"LAGUARDIA AIRPORT, NY US",12/25/2010,,34,28
USW00014732,"LAGUARDIA AIRPORT, NY US",12/26/2010,,32,23
USW00014732,"LAGUARDIA AIRPORT, NY US",12/27/2010,,31,24
USW00014732,"LAGUARDIA AIRPORT, NY US",12/28/2010,,40,26
USW00014732,"LAGUARDIA AIRPORT, NY US",12/29/2010,,40,34
USW00014732,"LAGUARDIA AIRPORT, NY US",12/30/2010,,41,29
USW00014732,"LAGUARDIA AIRPORT, NY US",12/31/2010,,46,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/1/2011,,52,39
USW00014732,"LAGUARDIA AIRPORT, NY US",1/2/2011,,53,38
USW00014732,"LAGUARDIA AIRPORT, NY US",1/3/2011,,38,30
USW00014732,"LAGUARDIA AIRPORT, NY US",1/4/2011,,42,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/5/2011,,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/6/2011,,34,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/7/2011,,37,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/8/2011,,33,27
USW00014732,"LAGUARDIA AIRPORT, NY US",1/9/2011,,34,29
USW00014732,"LAGUARDIA AIRPORT, NY US",1/10/2011,,37,27
USW00014732,"LAGUARDIA AIRPORT, NY US",1/11/2011,,32,26
USW00014732,"LAGUARDIA AIRPORT, NY US",1/12/2011,,34,26
USW00014732,"LAGUARDIA AIRPORT, NY US",1/13/2011,,32,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/14/2011,,32,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/15/2011,,39,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/16/2011,,39,28
USW00014732,"LAGUARDIA AIRPORT, NY US",1/17/2011,,29,22
USW00014732,"LAGUARDIA AIRPORT, NY US",1/18/2011,,44,25
USW00014732,"LAGUARDIA AIRPORT, NY US",1/19/2011,,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",1/20/2011,,37,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/21/2011,,33,21
USW00014732,"LAGUARDIA AIRPORT, NY US",1/22/2011,,27,17
USW00014732,"LAGUARDIA AIRPORT, NY US",1/23/2011,,27,14
USW00014732,"LAGUARDIA AIRPORT, NY US",1/24/2011,,26,9
USW00014732,"LAGUARDIA AIRPORT, NY US",1/25/2011,,38,26
USW00014732,"LAGUARDIA AIRPORT, NY US",1/26/2011,,34,31
USW00014732,"LAGUARDIA AIRPORT, NY US",1/27/2011,,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/28/2011,,37,30
USW00014732,"LAGUARDIA AIRPORT, NY US",1/29/2011,,38,32
USW00014732,"LAGUARDIA AIRPORT, NY US",1/30/2011,,42,30
USW00014732,"LAGUARDIA AIRPORT, NY US",1/31/2011,,33,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/1/2011,,31,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/2/2011,,41,28
USW00014732,"LAGUARDIA AIRPORT, NY US",2/3/2011,,36,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/4/2011,,37,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/5/2011,,44,31
USW00014732,"LAGUARDIA AIRPORT, NY US",2/6/2011,,47,38
USW00014732,"LAGUARDIA AIRPORT, NY US",2/7/2011,,45,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/8/2011,,43,20
USW00014732,"LAGUARDIA AIRPORT, NY US",2/9/2011,,30,16
USW00014732,"LAGUARDIA AIRPORT, NY US",2/10/2011,,30,23
USW00014732,"LAGUARDIA AIRPORT, NY US",2/11/2011,,37,21
USW00014732,"LAGUARDIA AIRPORT, NY US",2/12/2011,,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/13/2011,,46,30
USW00014732,"LAGUARDIA AIRPORT, NY US",2/14/2011,,58,37
USW00014732,"LAGUARDIA AIRPORT, NY US",2/15/2011,,37,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/16/2011,,48,27
USW00014732,"LAGUARDIA AIRPORT, NY US",2/17/2011,,64,46
USW00014732,"LAGUARDIA AIRPORT, NY US",2/18/2011,,67,44
USW00014732,"LAGUARDIA AIRPORT, NY US",2/19/2011,,54,23
USW00014732,"LAGUARDIA AIRPORT, NY US",2/20/2011,,39,21
USW00014732,"LAGUARDIA AIRPORT, NY US",2/21/2011,,37,24
USW00014732,"LAGUARDIA AIRPORT, NY US",2/22/2011,,35,17
USW00014732,"LAGUARDIA AIRPORT, NY US",2/23/2011,,41,23
USW00014732,"LAGUARDIA AIRPORT, NY US",2/24/2011,,42,26
USW00014732,"LAGUARDIA AIRPORT, NY US",2/25/2011,,58,33
USW00014732,"LAGUARDIA AIRPORT, NY US",2/26/2011,,43,31
USW00014732,"LAGUARDIA AIRPORT, NY US",2/27/2011,,50,35
USW00014732,"LAGUARDIA AIRPORT, NY US",2/28/2011,,60,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/1/2011,,45,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/2/2011,,53,25
USW00014732,"LAGUARDIA AIRPORT, NY US",3/3/2011,,33,19
USW00014732,"LAGUARDIA AIRPORT, NY US",3/4/2011,,41,26
USW00014732,"LAGUARDIA AIRPORT, NY US",3/5/2011,,58,41
USW00014732,"LAGUARDIA AIRPORT, NY US",3/6/2011,,56,48
USW00014732,"LAGUARDIA AIRPORT, NY US",3/7/2011,,53,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/8/2011,,46,29
USW00014732,"LAGUARDIA AIRPORT, NY US",3/9/2011,,46,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/10/2011,,54,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/11/2011,,55,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/12/2011,,55,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/13/2011,,50,41
USW00014732,"LAGUARDIA AIRPORT, NY US",3/14/2011,,43,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/15/2011,,45,33
USW00014732,"LAGUARDIA AIRPORT, NY US",3/16/2011,,56,37
USW00014732,"LAGUARDIA AIRPORT, NY US",3/17/2011,,63,44
USW00014732,"LAGUARDIA AIRPORT, NY US",3/18/2011,,75,51
USW00014732,"LAGUARDIA AIRPORT, NY US",3/19/2011,,58,39
USW00014732,"LAGUARDIA AIRPORT, NY US",3/20/2011,,48,34
USW00014732,"LAGUARDIA AIRPORT, NY US",3/21/2011,,45,36
USW00014732,"LAGUARDIA AIRPORT, NY US",3/22/2011,,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",3/23/2011,,40,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/24/2011,,44,31
USW00014732,"LAGUARDIA AIRPORT, NY US",3/25/2011,,41,29
USW00014732,"LAGUARDIA AIRPORT, NY US",3/26/2011,,39,27
USW00014732,"LAGUARDIA AIRPORT, NY US",3/27/2011,,44,28
USW00014732,"LAGUARDIA AIRPORT, NY US",3/28/2011,,45,27
USW00014732,"LAGUARDIA AIRPORT, NY US",3/29/2011,,48,32
USW00014732,"LAGUARDIA AIRPORT, NY US",3/30/2011,,52,38
USW00014732,"LAGUARDIA AIRPORT, NY US",3/31/2011,,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",4/1/2011,,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",4/2/2011,,53,39
USW00014732,"LAGUARDIA AIRPORT, NY US",4/3/2011,,56,42
